unit_id,cycle,op1,op2,op3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
38,136,-0.0002,-0.0003,100.0,518.6772,729.3812,2451.0172,1965.9399,14.6198,21.5263,552.9369,2385.0041,9056.4498,1.3,56.8054,415.1795,2723.9567,8138.958,8.8833,0.03,258.9843,2388.0165,99.9991,44.0424,24.9128
38,137,0.0001,-0.0002,100.0,518.6701,731.6644,2448.7441,1971.3003,14.62,21.579,551.1476,2389.0381,9050.4049,1.3,56.7253,414.7113,2709.5652,8134.8277,8.8899,0.03,258.5602,2388.1105,99.999,44.1852,24.9223
38,138,-0.0001,-0.0001,100.0,518.6541,730.8004,2456.4741,1977.7298,14.6196,21.5724,554.851,2390.2192,9043.3501,1.3,56.8674,413.6331,2708.9849,8157.2888,8.9198,0.03,255.4579,2388.0162,99.9994,44.3725,25.0179
38,139,-0.0002,0.0008,100.0,518.6844,732.7106,2456.1552,1984.6202,14.6196,21.5351,554.0213,2385.5197,9058.0598,1.3,57.0485,413.9757,2711.0295,8134.9426,8.9215,0.03,255.4666,2387.9716,99.9966,44.1688,24.9765
38,140,-0.0,0.0007,100.0,518.6896,731.0578,2472.598,1985.0006,14.6199,21.6057,554.4191,2391.6021,9044.3689,1.3,56.8716,412.2878,2721.6497,8125.3008,8.8717,0.03,253.5833,2388.0404,100.0001,44.3364,24.9769
38,141,-0.0,-0.0003,100.0,518.6524,734.4107,2472.2206,1992.4708,14.6198,21.5863,554.9162,2394.813,9074.6504,1.3001,57.1158,410.6435,2725.9931,8157.8757,8.9056,0.03,254.2323,2388.02,99.9993,44.3593,25.0226
38,142,0.0001,0.0001,100.0,518.672,731.7977,2484.5782,1997.7644,14.6206,21.6111,553.2063,2385.0389,9044.0341,1.3,57.2637,411.3467,2734.5663,8153.7499,8.9272,0.03,253.0665,2388.0149,100.0005,44.3715,25.0033
38,143,-0.0,0.0001,100.0,518.6856,735.2285,2487.0503,1996.3575,14.6203,21.6206,557.0763,2388.4997,9001.129,1.3,57.2998,409.2058,2735.3796,8138.5881,8.9193,0.03,253.3412,2388.0053,100.0002,44.4928,24.987
38,144,-0.0002,-0.0001,100.0,518.6656,734.7286,2496.3645,1999.5268,14.6198,21.5946,553.5148,2380.6641,9061.3841,1.3001,57.4446,409.9575,2730.7214,8142.1243,8.8761,0.03,250.6797,2387.9839,100.0005,44.4201,24.9847
38,145,-0.0001,-0.0002,100.0,518.6862,734.7333,2503.7985,2009.0175,14.62,21.5644,554.6476,2380.312,9047.9525,1.3001,57.4394,408.6068,2737.5797,8149.3801,8.9138,0.03,249.4312,2388.0324,100.0014,44.5516,25.073
38,146,-0.0,0.0005,100.0,518.6551,737.9301,2504.2933,2003.8864,14.62,21.5207,555.8663,2382.535,9052.2991,1.3,57.5692,408.2777,2741.7814,8144.2511,8.9473,0.03,248.8976,2387.9729,100.0005,44.6366,25.0209
38,147,-0.0001,-0.0006,100.0,518.6758,736.6039,2512.7167,2008.019,14.6198,21.6816,556.1887,2390.5607,9024.5563,1.3,57.654,406.8581,2742.6775,8172.3277,8.9359,0.03,247.3026,2387.9976,100.0001,44.379,25.1175
38,148,-0.0004,0.0002,100.0,518.6742,738.3123,2517.4821,2017.1095,14.6197,21.6558,552.7827,2387.7567,9018.0049,1.3,57.5107,405.255,2746.3317,8175.7757,8.9465,0.03,246.5963,2388.0567,99.9994,44.6308,25.0761
38,149,0.0,-0.0001,100.0,518.6701,740.8469,2528.6939,2024.1357,14.6202,21.6561,554.7728,2380.8029,9040.1418,1.3001,57.6896,404.8011,2747.1841,8145.4399,8.952,0.03,246.2392,2387.9193,100.001,44.72,25.0681
38,150,-0.0002,0.0001,100.0,518.6681,740.7799,2528.5256,2025.5743,14.6205,21.6618,552.6399,2390.2355,9052.965,1.3,57.6971,402.7318,2740.2678,8113.0372,8.9432,0.03,244.6758,2388.0151,99.9995,44.8818,25.0217
38,151,0.0,0.0,100.0,518.6771,740.5305,2543.5743,2032.2564,14.6203,21.5628,554.7822,2392.5796,9055.8012,1.3,58.0264,405.2053,2757.1927,8148.2563,8.9591,0.03,244.1954,2387.9407,99.9994,44.7321,25.1727
38,152,0.0001,0.0002,100.0,518.6722,738.1663,2541.4932,2040.3641,14.6204,21.5942,552.609,2386.3352,9026.4608,1.3,57.9381,401.9243,2754.2016,8131.9264,8.9434,0.03,244.4332,2388.018,99.9974,44.7372,25.0565
38,153,0.0005,-0.0,100.0,518.6913,741.3057,2553.0468,2036.5214,14.6203,21.5744,554.7409,2394.1039,9063.074,1.3,57.9882,401.8945,2750.3551,8127.8773,8.9595,0.03,241.7981,2387.9969,99.9958,44.6838,25.1447
38,154,0.0004,-0.0001,100.0,518.6675,739.8326,2554.9739,2045.5672,14.6199,21.6594,554.2175,2386.5081,9053.7334,1.3,58.015,401.205,2747.817,8133.6884,8.9245,0.03,241.0353,2387.9964,100.0026,44.8456,25.1119
38,155,-0.0002,-0.0003,100.0,518.6818,742.4667,2565.2764,2052.0622,14.6206,21.5676,553.8992,2388.0914,9045.7681,1.3,58.2367,402.5449,2759.6495,8148.7381,8.9863,0.03,240.4366,2388.0736,99.9997,44.8277,25.0765
38,156,-0.0001,-0.0007,100.0,518.6802,742.756,2569.9334,2050.7839,14.6202,21.6633,554.5942,2383.6322,9053.0168,1.3,58.2684,400.2734,2758.518,8112.4765,8.9762,0.03,240.8361,2387.9664,99.9988,44.912,25.2237
38,157,-0.0001,-0.0001,100.0,518.6605,741.0887,2571.3072,2061.1512,14.6198,21.6572,551.5998,2384.184,9073.9654,1.3,58.3685,400.1226,2763.6041,8121.2024,8.9717,0.03,237.2272,2388.0338,99.9972,44.9391,25.1862
38,158,0.0001,0.0001,100.0,518.6798,745.6572,2588.4533,2062.9828,14.6198,21.6513,554.1714,2382.9556,9069.4541,1.3,58.4034,398.5397,2758.6239,8131.6576,8.9924,0.03,237.6771,2388.0051,99.9995,44.9802,25.1829
38,159,0.0004,0.0005,100.0,518.6619,745.1311,2586.0858,2064.1957,14.62,21.6577,554.3708,2392.2832,9037.1144,1.3,58.5176,397.9406,2765.8107,8132.9895,8.982,0.03,235.6724,2387.995,100.0033,45.0953,25.0259
38,160,0.0001,0.0003,100.0,518.6688,746.8687,2596.5972,2063.2441,14.6199,21.5244,554.8863,2391.1897,9036.7345,1.2999,58.3501,395.7219,2764.6214,8144.9846,8.9807,0.03,234.0191,2387.9752,99.9995,45.0888,25.1701
38,161,-0.0002,0.0002,100.0,518.6844,747.4969,2603.063,2067.9271,14.6199,21.6699,553.6359,2380.5213,9038.7038,1.3,58.586,394.9564,2779.854,8146.899,8.9786,0.03,235.1412,2387.9844,100.0026,45.0331,25.191
38,162,-0.0,0.0002,100.0,518.6661,748.4722,2600.77,2073.1185,14.6203,21.6171,554.7467,2388.0804,9061.2764,1.3,58.6935,394.5125,2777.6442,8151.5938,9.0348,0.03,234.1183,2387.9644,100.0,45.1492,25.2245
38,163,0.0005,0.0007,100.0,518.6754,745.4287,2615.8618,2080.3264,14.6198,21.5694,555.6569,2379.301,9042.5765,1.3,58.8186,393.1685,2784.844,8154.1912,8.9821,0.03,232.7983,2388.0388,99.9996,45.197,25.2498
38,164,-0.0,0.0006,100.0,518.6834,748.0554,2619.1076,2087.7306,14.6205,21.6293,553.7753,2390.7453,9025.523,1.3,58.8922,395.1923,2779.7581,8134.5089,8.9955,0.03,231.2668,2387.9712,100.0002,45.2036,25.2695
38,165,-0.0002,-0.0004,100.0,518.6885,749.9985,2623.4521,2084.3879,14.6204,21.6238,554.9031,2385.8865,9068.6011,1.3,58.8955,392.7921,2787.6282,8140.5325,8.9985,0.03,228.3603,2387.9259,100.0024,45.4674,25.2466
38,166,-0.0,0.0003,100.0,518.6827,749.0748,2631.4153,2096.1115,14.6198,21.6146,553.8352,2381.6971,9078.4538,1.3,58.856,392.3061,2783.2963,8129.8461,8.9937,0.03,228.981,2387.9647,100.0002,45.452,25.3568
38,167,-0.0,-0.0004,100.0,518.6641,748.2269,2642.0893,2095.7995,14.6194,21.5834,554.5084,2388.0799,9023.0888,1.3,58.8604,391.1986,2781.3838,8157.5865,8.9938,0.03,228.2635,2387.9542,99.9978,45.4634,25.1938
38,168,0.0,0.0,100.0,518.683,752.3946,2641.9392,2105.5588,14.6203,21.6159,556.1191,2387.4579,9070.3357,1.3,58.8797,388.8465,2790.0211,8124.1319,8.9923,0.03,229.1817,2387.9991,99.9987,45.3587,25.3646
38,169,0.0003,0.0,100.0,518.6607,751.8326,2652.7289,2108.7295,14.6198,21.6435,554.2658,2389.3971,9028.0003,1.3,59.1388,389.6034,2790.2458,8138.0463,9.0176,0.03,227.2923,2387.8831,100.0004,45.4519,25.3156
38,170,0.0002,-0.0001,100.0,518.6888,752.7765,2658.6469,2106.7028,14.6201,21.5195,552.8909,2388.172,9033.3189,1.3,59.2493,388.9117,2798.0053,8125.6853,9.0589,0.03,225.5292,2387.9357,99.9991,45.4676,25.3364
38,171,0.0,0.0002,100.0,518.6807,752.4518,2667.7316,2108.452,14.6201,21.5387,552.4583,2385.7137,9028.8002,1.3,59.2529,388.7809,2793.5837,8159.6425,9.0687,0.03,224.6667,2387.9526,100.0005,45.5616,25.3421
38,172,0.0,0.0,100.0,518.6743,752.0302,2673.383,2118.0212,14.6203,21.6095,554.7431,2386.2162,9046.5794,1.3,59.417,387.3064,2802.5371,8149.5565,9.0654,0.03,225.0592,2387.9669,99.9966,45.4937,25.2791
38,173,-0.0001,0.0004,100.0,518.6714,753.3675,2677.0432,2128.6626,14.6207,21.5988,555.4517,2393.1473,9026.3278,1.3001,59.4507,387.8929,2801.3064,8145.5356,9.0395,0.03,222.5818,2387.9791,100.0006,45.5477,25.3433
38,174,0.0002,0.0005,100.0,518.6772,754.2871,2682.2663,2127.0616,14.6201,21.6376,553.903,2393.0803,9047.94,1.3,59.507,384.4604,2809.3394,8133.7814,9.0306,0.03,220.7434,2387.9892,99.9957,45.5615,25.3928
38,175,-0.0,0.0004,100.0,518.6625,754.4557,2695.6621,2137.2119,14.6198,21.6211,554.3551,2380.9704,9041.5209,1.3,59.6831,384.9915,2803.8555,8127.936,9.0467,0.03,220.0969,2388.0529,100.0004,45.6019,25.3579
38,176,0.0002,0.0001,100.0,518.6651,756.0601,2695.8459,2135.2382,14.6202,21.6177,557.2956,2381.6889,9050.8663,1.3,59.6067,384.8727,2811.0609,8137.7172,9.0307,0.03,219.1864,2388.0286,99.9998,45.6646,25.4606
38,177,-0.0001,0.0004,100.0,518.692,755.6241,2705.1838,2133.4105,14.6196,21.6144,552.8477,2392.0329,9061.7505,1.2999,59.7025,383.2464,2817.6837,8134.421,9.0807,0.03,217.1986,2388.0276,99.9997,45.691,25.359
38,178,0.0,-0.0005,100.0,518.6684,757.42,2709.6773,2146.1133,14.6195,21.6133,554.648,2395.6777,9015.1765,1.3,59.7709,380.0612,2811.1557,8135.2608,9.0584,0.03,217.8008,2387.9907,100.0016,45.7834,25.4129
38,179,-0.0,-0.0001,100.0,518.6738,756.8783,2714.6082,2153.7025,14.62,21.6331,555.6943,2384.2152,9079.5996,1.3,59.962,380.8055,2813.9371,8154.5001,9.0737,0.03,215.2422,2388.0542,99.9981,45.8022,25.4715
38,180,0.0005,-0.0001,100.0,518.6704,759.1839,2723.6325,2151.2745,14.6198,21.6442,554.2468,2387.936,9025.2923,1.3,60.0309,379.3135,2821.2774,8132.5583,9.0685,0.03,215.2896,2387.9743,99.9968,45.9315,25.4526
38,181,-0.0001,-0.0001,100.0,518.6656,758.5907,2727.4982,2160.7907,14.6194,21.6072,554.1816,2389.541,9066.8172,1.3,59.8641,378.3586,2813.4209,8135.9195,9.0832,0.03,214.996,2388.0519,99.9961,45.8014,25.5131
38,182,0.0001,-0.0004,100.0,518.6859,758.9717,2734.9198,2161.4906,14.6204,21.544,554.1163,2393.0925,9050.423,1.3,60.0902,378.6791,2825.2316,8134.8642,9.0738,0.03,215.1417,2388.1193,99.9953,46.0714,25.3945
38,183,0.0001,0.0,100.0,518.6826,762.1198,2742.9924,2165.4865,14.6199,21.5596,553.0967,2389.4981,9042.2702,1.3,60.1559,380.3874,2817.6964,8133.5709,9.0902,0.03,212.8168,2387.931,99.9986,45.9834,25.4774
38,184,0.0001,0.0001,100.0,518.6768,760.8925,2747.7652,2174.9688,14.6199,21.5543,555.0281,2379.1556,9050.2411,1.3,60.2024,375.5422,2823.8571,8150.1958,9.0704,0.03,211.4546,2387.9389,100.0008,46.0906,25.4853
38,185,-0.0002,-0.0003,100.0,518.6727,762.7325,2749.6026,2175.0585,14.6202,21.5227,554.7824,2388.1229,9015.5886,1.3,60.2259,376.5705,2824.7715,8135.5065,9.0978,0.03,209.927,2388.0107,100.0012,45.9997,25.5965
38,186,0.0004,-0.0004,100.0,518.6729,762.1165,2761.8294,2180.1794,14.6207,21.5842,554.8381,2389.7332,9050.8829,1.3,60.3256,377.6944,2836.0565,8155.6445,9.0943,0.03,208.2601,2387.9462,100.0003,46.1077,25.5165
38,187,0.0001,0.0,100.0,518.6605,763.0026,2763.6894,2183.1271,14.6201,21.5944,552.7082,2386.9816,9062.4627,1.3,60.4618,375.1257,2830.0096,8133.1787,9.097,0.03,207.4516,2388.0101,99.9987,45.9797,25.5193
38,188,-0.0,-0.0002,100.0,518.6515,764.7969,2770.9288,2189.6738,14.6198,21.6666,554.1017,2391.4526,9084.6312,1.3,60.5488,373.453,2829.6699,8134.2865,9.0743,0.03,207.9019,2387.9403,99.9988,46.194,25.506
38,189,-0.0003,0.0,100.0,518.6763,765.6811,2775.5753,2194.492,14.6203,21.6389,555.4523,2385.7478,9061.5228,1.3,60.5252,373.9752,2835.6495,8136.5994,9.1172,0.03,208.0958,2387.994,100.0016,46.2269,25.5554
38,190,-0.0,0.0006,100.0,518.6752,763.5954,2776.5244,2196.6052,14.62,21.5592,555.7387,2389.4082,9061.475,1.3,60.6023,373.2688,2841.0837,8132.2936,9.1169,0.03,206.4296,2387.933,99.9964,46.2038,25.5336
38,191,-0.0001,0.0002,100.0,518.6653,762.8776,2788.4506,2195.2803,14.6199,21.5954,555.5041,2389.2478,9047.309,1.3,60.7766,373.4687,2845.8968,8136.0835,9.0972,0.03,205.7854,2388.0073,100.0027,46.2763,25.6256
38,192,0.0001,-0.0001,100.0,518.6497,765.696,2798.2691,2200.1806,14.6201,21.6478,555.2488,2391.1208,9046.7751,1.3,60.794,370.8781,2852.611,8120.9118,9.0912,0.03,203.1042,2387.9965,99.999,46.2341,25.5417
38,193,0.0002,0.0,100.0,518.6731,766.8884,2804.5851,2205.243,14.6201,21.5654,554.4191,2393.8119,9042.4736,1.3,60.8302,371.2878,2848.589,8154.7685,9.1507,0.03,203.0802,2387.983,100.0027,46.4547,25.5764
38,194,-0.0002,0.0002,100.0,518.6608,766.9405,2809.9812,2207.3784,14.6202,21.5225,552.9481,2386.9667,9065.1386,1.3,61.0998,370.9566,2844.0135,8153.451,9.0976,0.03,201.7048,2388.0782,99.9991,46.3761,25.5892
38,195,0.0,-0.0005,100.0,518.6577,767.6871,2815.9639,2219.5437,14.6197,21.5118,554.2355,2390.0468,8988.1561,1.3,61.0235,369.7415,2853.2736,8130.075,9.1665,0.03,201.4366,2387.9783,99.9973,46.3595,25.6415
38,196,0.0002,0.0003,100.0,518.6616,769.0752,2822.3985,2219.6878,14.6198,21.6508,554.2348,2384.8823,9056.6514,1.3,61.0064,368.5636,2848.8048,8139.1759,9.1042,0.03,200.0776,2387.9744,99.9984,46.3752,25.6792
38,197,-0.0003,0.0001,100.0,518.6747,771.387,2827.3476,2223.412,14.62,21.6562,557.883,2375.1796,9063.5752,1.3,61.1733,366.8189,2864.3937,8101.4335,9.1502,0.03,198.9845,2388.0369,99.9969,46.4798,25.6454
38,198,0.0,-0.0005,100.0,518.6743,772.1057,2839.5419,2229.1424,14.6199,21.6285,553.8516,2392.2083,9052.225,1.3,61.1584,365.8337,2854.9247,8115.7636,9.1595,0.03,198.5485,2387.9761,99.9994,46.5152,25.6938
38,199,0.0002,-0.0004,100.0,518.6566,771.7029,2840.9087,2231.0537,14.6202,21.5249,554.2105,2389.3608,9053.5641,1.3,61.2463,366.615,2864.8833,8129.3679,9.157,0.03,197.0988,2388.0185,100.0003,46.5753,25.7014
38,200,-0.0001,0.0,100.0,518.6563,771.2266,2845.6705,2235.6563,14.6197,21.5848,552.7852,2394.1834,9055.0645,1.3,61.3494,364.7946,2865.943,8157.4703,9.1536,0.03,195.278,2388.003,100.0032,46.5175,25.6656
38,201,0.0001,0.0002,100.0,518.6595,768.9606,2856.038,2242.0561,14.6201,21.6414,555.6998,2386.7647,9020.5561,1.3,61.4192,364.6939,2864.8013,8133.6924,9.1592,0.03,195.4622,2387.9925,99.9988,46.7905,25.7403
38,202,0.0,-0.0003,100.0,518.6644,770.8541,2860.2593,2241.925,14.6201,21.6129,553.8644,2399.6006,9022.4835,1.3,61.6635,363.3784,2873.6232,8124.0783,9.1564,0.03,194.8243,2388.0124,99.9966,46.739,25.6651
38,203,0.0,-0.0001,100.0,518.6785,772.1867,2870.8709,2255.3485,14.62,21.5876,555.089,2387.9046,9057.7596,1.3,61.4763,363.6022,2873.1313,8127.6483,9.1737,0.03,193.8309,2387.999,100.0028,46.81,25.6456
38,204,-0.0003,0.0003,100.0,518.659,773.2779,2872.3733,2251.364,14.62,21.6786,554.6808,2394.469,9029.284,1.3,61.5381,361.9707,2876.3006,8139.0171,9.1879,0.03,190.3285,2387.9834,99.9983,46.8243,25.6898
38,205,0.0003,0.0006,100.0,518.6858,773.8877,2882.6128,2259.6818,14.6203,21.6088,555.1472,2382.2761,9034.8179,1.3,61.7825,362.3955,2874.7618,8140.4989,9.1937,0.03,193.235,2387.9794,99.9963,46.7776,25.7198
38,206,0.0,0.0001,100.0,518.6775,774.3022,2886.6935,2262.6662,14.62,21.6455,554.8102,2390.3442,9052.0159,1.3,61.7644,360.1007,2883.0183,8104.5029,9.1479,0.03,189.8829,2387.9843,99.9989,46.9156,25.7636
38,207,0.0003,0.0001,100.0,518.6751,775.6053,2888.079,2264.9149,14.6198,21.6574,554.2002,2399.7015,9030.3862,1.3,61.9863,359.2268,2883.7666,8188.3244,9.1567,0.03,189.0836,2388.0228,99.999,47.0088,25.7176
38,208,0.0001,-0.0003,100.0,518.6635,776.4736,2896.8351,2269.1454,14.6199,21.6554,554.1302,2388.1115,9027.0074,1.3,61.8299,358.7579,2895.1284,8136.7761,9.1794,0.03,189.182,2388.05,100.0007,46.7739,25.7922
38,209,0.0003,-0.0003,100.0,518.6639,777.9004,2904.7388,2278.8847,14.6203,21.6374,555.3719,2389.2968,9053.386,1.3,61.9149,357.6081,2884.5989,8145.7846,9.201,0.03,187.278,2387.9953,100.0007,47.0159,25.7943
38,210,-0.0001,-0.0003,100.0,518.6542,776.165,2910.2469,2276.6985,14.6201,21.5261,554.2766,2385.2435,8998.9522,1.3001,62.0096,358.2076,2896.3626,8146.9219,9.1751,0.03,185.6254,2388.0438,99.9996,47.0435,25.7993
38,211,-0.0001,-0.0002,100.0,518.6807,776.3145,2913.8495,2281.2809,14.6202,21.5869,553.4268,2392.6082,9035.9817,1.3,62.1178,356.9863,2892.021,8116.9057,9.1811,0.03,186.0185,2387.9453,99.9996,47.1284,25.8351
38,212,-0.0001,0.0002,100.0,518.668,778.4234,2926.2494,2288.9681,14.6196,21.6403,553.8875,2382.6968,9043.5097,1.3,62.0916,355.111,2896.1195,8124.9306,9.2012,0.03,185.2711,2387.9588,100.0014,47.1636,25.7372
38,213,0.0,-0.0002,100.0,518.6656,779.5688,2930.8177,2290.3435,14.6194,21.6286,552.6845,2386.9311,9043.6717,1.3,62.299,354.5426,2891.165,8121.7843,9.1954,0.03,183.3773,2388.0284,99.999,47.11,25.854
38,214,0.0006,0.0008,100.0,518.6583,779.6926,2937.0407,2296.701,14.6199,21.654,553.8232,2383.7702,9073.1198,1.3,62.3828,354.1059,2895.727,8119.5611,9.2212,0.03,182.4854,2388.0542,99.9981,47.0835,25.8349
38,215,-0.0002,0.0,100.0,518.678,779.1291,2943.8878,2304.5275,14.6194,21.5438,553.9902,2386.5457,9026.4548,1.3,62.431,352.873,2895.2899,8130.3553,9.2042,0.03,183.1954,2387.9273,100.0012,47.2039,25.9261
38,216,0.0001,-0.0003,100.0,518.6609,781.8709,2950.1974,2301.0497,14.6199,21.6014,555.1563,2388.5794,9035.0391,1.3,62.5409,352.8515,2899.5259,8101.4157,9.2398,0.03,180.3223,2388.0211,99.9988,47.3724,25.8317
38,217,-0.0001,-0.0004,100.0,518.6625,782.6866,2958.877,2309.2203,14.6201,21.6092,556.1416,2394.2391,9070.3754,1.3,62.6462,351.6642,2909.8478,8145.9735,9.2352,0.03,180.1983,2388.0697,99.9971,47.1451,25.9482
38,218,-0.0,-0.0003,100.0,518.6747,784.6194,2955.546,2313.9986,14.6202,21.6009,554.1119,2389.4146,9038.0384,1.3,62.586,351.1158,2905.9302,8120.3787,9.2319,0.03,177.5704,2388.0554,99.9997,47.2559,25.9851
38,219,-0.0003,-0.0001,100.0,518.6675,782.1821,2965.2406,2311.4614,14.6196,21.5558,553.7789,2386.3077,9062.4074,1.3,62.7878,350.2167,2912.7408,8167.3369,9.2694,0.03,177.0542,2387.9959,99.9962,47.4405,25.8608
38,220,0.0002,0.0001,100.0,518.6724,785.2966,2972.6651,2321.9299,14.62,21.6607,556.1275,2385.9747,9012.5099,1.3,62.8151,348.4762,2911.8616,8163.0942,9.2132,0.03,177.9813,2388.0609,100.0029,47.3519,25.9402
38,221,-0.0003,-0.0001,100.0,518.6703,783.3162,2985.0717,2325.2827,14.6199,21.5676,555.4564,2388.7811,9044.1488,1.3,62.7981,348.5627,2914.2277,8145.5934,9.2859,0.03,175.5394,2388.0589,100.0066,47.4119,26.0023
38,222,0.0002,0.0001,100.0,518.6673,787.3524,2986.3264,2326.2386,14.6196,21.507,555.5005,2386.4627,9044.4976,1.3,62.9165,347.6203,2916.8273,8103.0313,9.2392,0.03,174.3878,2388.0286,100.0023,47.4511,25.9675
38,223,0.0,0.0004,100.0,518.6709,786.7956,2991.2126,2331.5134,14.6207,21.5008,555.6237,2387.6871,9060.4133,1.3,62.9946,347.8802,2916.0166,8135.4505,9.2521,0.03,174.0675,2387.993,99.9989,47.4664,25.9167
38,224,-0.0001,0.0008,100.0,518.6718,785.2411,3001.2302,2334.031,14.6198,21.5955,554.3279,2390.4178,9046.6997,1.3001,63.0429,346.3349,2923.8828,8126.5712,9.2543,0.03,173.1445,2388.0688,99.9969,47.5158,25.9421
38,225,0.0002,0.0001,100.0,518.6558,789.868,3004.9323,2344.3511,14.6198,21.6029,555.6878,2394.7966,9062.0895,1.3,63.0758,345.031,2926.1835,8167.9797,9.2558,0.03,171.1746,2387.9994,99.9997,47.6053,26.03
38,226,0.0001,0.0,100.0,518.6573,787.3177,3017.3546,2345.6247,14.6203,21.6532,553.6939,2386.0945,9024.6207,1.3,63.2216,345.0992,2934.1349,8140.0924,9.2455,0.03,169.7435,2387.9524,100.0033,47.7009,26.0782
38,227,-0.0002,0.0,100.0,518.6446,789.4975,3014.4936,2351.671,14.6204,21.5426,555.2682,2388.4781,9039.7194,1.3,63.2474,342.0601,2919.7852,8125.9994,9.2478,0.03,168.2808,2388.0144,99.9996,47.7237,25.9911
38,228,-0.0003,-0.0,100.0,518.6657,791.9081,3028.6712,2358.2204,14.6199,21.5779,553.4717,2392.874,9077.6665,1.3,63.1983,342.9825,2933.2547,8124.2405,9.2973,0.03,169.1114,2387.988,99.9992,47.6732,25.9373
38,229,-0.0,-0.0003,100.0,518.6699,789.0034,3032.6848,2360.5177,14.62,21.6134,554.0561,2395.3862,8998.2656,1.3,63.4208,340.7308,2934.335,8151.7931,9.2917,0.03,166.9167,2387.9623,99.9998,47.779,26.0601
38,230,0.0001,0.0002,100.0,518.6795,789.9344,3041.8164,2366.8002,14.62,21.6322,554.0124,2387.4491,9024.9438,1.3,63.5586,341.7462,2938.0303,8117.0751,9.2593,0.03,166.3455,2387.9535,100.0019,47.6806,26.125
38,231,0.0,-0.0002,100.0,518.6794,789.6046,3043.0286,2363.7347,14.6203,21.6097,554.7084,2392.8156,9060.2994,1.3,63.3961,342.5297,2948.9153,8148.9733,9.2998,0.03,165.7115,2388.0217,100.0017,47.7584,25.8924
38,232,0.0001,-0.0001,100.0,518.6865,790.3536,3049.2376,2373.1922,14.6202,21.643,552.5246,2388.3036,9017.2884,1.3,63.5057,339.7759,2934.3321,8178.8166,9.2855,0.03,166.9895,2388.1092,100.003,47.8594,26.096
38,233,0.0003,0.0003,100.0,518.6766,794.1429,3059.8466,2377.2187,14.6199,21.6448,552.836,2380.6671,9031.1977,1.3,63.5774,339.5782,2949.6582,8101.896,9.2942,0.03,163.4525,2387.9452,99.9999,48.002,26.0036
38,234,0.0,-0.0001,100.0,518.6766,795.2974,3065.5834,2377.999,14.6199,21.6209,554.8111,2394.6834,9039.8955,1.3,63.8748,337.8129,2948.5773,8131.003,9.2822,0.03,161.0636,2388.0437,100.001,47.9437,26.0335
38,235,-0.0004,-0.0004,100.0,518.6838,792.596,3070.7495,2382.297,14.62,21.6019,555.4408,2389.6872,9043.3882,1.3,63.8921,336.2069,2945.0859,8156.4897,9.2894,0.03,162.2041,2387.9905,100.0021,47.9711,26.0867
38,236,0.0,0.0004,100.0,518.6737,792.9017,3072.1259,2385.078,14.6198,21.6536,554.0027,2380.152,9010.1295,1.3,63.932,336.1493,2949.7719,8122.921,9.3015,0.03,161.4465,2388.0853,99.9988,48.0114,26.1919
38,237,-0.0001,-0.0005,100.0,518.6893,795.6535,3084.8662,2388.9744,14.6196,21.586,555.6478,2377.6952,9036.635,1.3,64.1282,336.2535,2952.6639,8126.8211,9.2986,0.03,159.151,2388.0051,100.0022,48.0686,26.1254
38,238,0.0002,-0.0002,100.0,518.6697,797.7689,3082.8332,2401.4002,14.6199,21.5101,553.279,2389.9059,9040.2728,1.3,64.0963,333.2288,2965.5045,8147.3436,9.3052,0.03,157.7634,2388.0031,100.0008,48.1319,26.1647
38,239,-0.0003,0.0001,100.0,518.66,795.6628,3093.7059,2401.1432,14.62,21.6709,554.8361,2392.385,9009.2538,1.3,63.9204,333.279,2959.0147,8144.3462,9.3013,0.03,157.6246,2387.9568,99.9987,48.1425,26.1577
38,240,0.0004,0.0005,100.0,518.6783,793.0236,3098.2106,2405.8989,14.6203,21.6074,555.0584,2385.8566,9059.7172,1.3,63.9269,334.5715,2957.2901,8110.2651,9.3381,0.03,157.4158,2388.0987,100.0007,48.1117,26.2171
38,241,-0.0,0.0002,100.0,518.6728,798.2992,3107.097,2407.51,14.6202,21.6596,556.0596,2396.0373,9052.3837,1.3,64.1868,333.1297,2963.0208,8123.1005,9.3237,0.03,155.289,2388.0056,99.9978,48.1389,26.0736
38,242,0.0,0.0001,100.0,518.6769,797.4705,3120.719,2418.7407,14.62,21.5092,554.9156,2386.4657,9048.2677,1.3,64.3082,330.4013,2958.7566,8160.6116,9.2997,0.03,154.8328,2388.0062,100.0012,48.3186,26.2611
38,243,0.0004,0.0003,100.0,518.6885,797.864,3117.0753,2420.8704,14.6201,21.5868,554.7022,2386.7712,9069.9146,1.3,64.4546,332.3014,2967.9792,8153.2571,9.3351,0.03,153.9996,2388.1299,100.0016,48.2553,26.1312
38,244,0.0001,-0.0004,100.0,518.6524,800.722,3130.6399,2428.5083,14.62,21.5307,554.1574,2391.1054,9055.4896,1.3,64.5256,331.3411,2973.5566,8151.1447,9.334,0.03,152.4829,2387.9633,99.9997,48.3159,26.1576
